TPERIOD,	K_LINE,	D_LINE, RSI_LINE,R_LINE,TREND
4388,0,0,2.66,-0.00117872024194949,0
4389,0,0,2.14,-0.00171785025840619,0
4390,12.2,4.07,25.81,-0.00189635790391134,0
4391,12.85,8.35,26.83,-0.00200284049356027,0
4392,19.58,14.88,36.51,-0.00193958320921037,0
4393,19.52,17.32,36.46,-0.00186901078929903,0
4394,19.25,19.45,36.24,-0.00179747781843242,0
4395,12.85,17.21,31.35,-0.00183901667277387,0
4396,12.2,14.77,30.89,-0.00186262089939959,0
4397,12.2,12.42,30.89,-0.00185996776175788,0
4398,12.52,12.31,31.45,-0.00183103863268318,0
4399,12.98,12.57,32.08,-0.00178133798314477,0
4400,15.41,13.64,36.6,-0.00167762182149514,0
4401,15.63,14.67,36.6,-0.00157725475588974,0
4402,15.71,15.58,36.6,-0.00148065345611373,0
4403,15.71,15.68,36.6,-0.00138810184357857,0
4404,15.71,15.71,36.6,-0.00129977652099488,0
4405,12.57,14.66,32.62,-0.00127216494648207,0
4406,6.3,11.53,26.44,-0.001348505941933,0
4407,6.33,8.4,26.49,-0.00139265033045324,0
4408,7.34,6.66,29.01,-0.00139325194179767,0
4409,6.3,6.66,27.95,-0.00139643137040317,0
4410,3.17,5.61,24.99,-0.00143939154683727,0
4411,3.2,4.23,24.96,-0.00145726789136474,0
4412,3.2,3.19,24.96,-0.00145471519667416,0
4413,3.15,3.18,24.91,-0.00143704814579603,0
4414,2.43,2.92,24.13,-0.00141963474624669,0
4415,1.6,2.39,23.21,-0.00140492590778408,0
4416,1.6,1.87,23.21,-0.00137748449276516,0
4417,1.6,1.6,23.21,-0.0013403115369105,0
4418,1.53,1.58,23.13,-0.00129699268406073,0
4419,0.69,1.27,22.04,-0.00126294196305507,0
4420,0.69,0.97,22.04,-0.001221889233594,0
4421,0.69,0.69,22.04,-0.00117581485743379,0
4422,0.69,0.69,22.04,-0.00112632836568683,0
4423,0.69,0.69,22.04,-0.00107473025576486,0
4424,0.69,0.69,22.04,-0.00102206396221027,0
4425,1.6,0.99,27.77,-0.000953377156853051,1
4426,6.53,2.94,49.5,-0.000803057506579792,1
4427,22.98,10.37,75.51,-0.000395571520942517,1
4428,36.45,21.99,83.18,0.000158655413414231,1
4429,39.63,33.02,83.18,0.000590374159038135,1
4430,39.63,38.57,83.18,0.00092132683232152,1
4431,39.63,39.63,83.18,0.00116973940103782,1
4432,29.17,36.14,63.49,0.00118193628378089,1
4433,26.36,31.72,59.13,0.0011292321990791,1
4434,18.19,24.57,49.26,0.000942700147918809,1
4435,20.06,21.53,49.27,0.000785832117553034,1
4436,22.36,20.2,51.48,0.000685162983812392,1
4437,22.36,21.59,51.48,0.000598474069204764,1
4438,22.55,22.42,51.68,0.000526274385783554,1
4439,24.37,23.09,53.66,0.000488296653084385,1
4440,33.33,26.75,61.95,0.000574351466639277,1
4441,46.99,34.89,70.05,0.000805647858925015,1
4442,34.1,38.14,56.98,0.000807158846101117,1
4443,27.3,36.13,51.52,0.000709229017717554,1
4444,23.32,28.24,48.28,0.000565972914932765,1
4445,23.32,24.65,48.28,0.000447254348225308,1
4446,23.32,23.32,48.28,0.000349122366749786,0
4447,23.32,23.32,48.28,0.000268182141731866,0
4448,17.33,21.32,43.4,0.000123854162120008,0
4449,15.87,18.84,42.28,-0.00000964378937345773,0
4450,4.89,12.69,34.96,-0.000257003958996806,0
4451,4.88,8.55,34.95,-0.000448032159403624,0
4452,4.88,4.88,34.95,-0.000592666713427815,0
4453,0.57,3.45,32.22,-0.000755386593392903,0
4454,0.1,1.85,31.92,-0.000880575183128634,0
4455,0.1,0.26,31.92,-0.000968690719010584,0
4456,0,0.06,27,-0.00113269491242098,0
4457,0,0.03,22.58,-0.00137305703584083,0
4458,0,0,20.42,-0.00162101101303756,0
4459,0,0,18.8,-0.00185962791030876,0
4460,0,0,18.5,-0.00203747056509532,0
4461,0,0,18.5,-0.0021538180732338,0
4462,0,0,18.5,-0.00222061181308718,0
4463,0,0,18.5,-0.00224778232523614,0
4464,0,0,18.5,-0.0022435694180321,0
4465,0,0,18.5,-0.00221479267983898,0
4466,9.06,3.02,37.9,-0.00201731030710243,0
4467,6.45,5.17,35.29,-0.00188285344165028,0
4468,9.81,8.44,40.93,-0.00170046661933541,0
4469,4.77,7.01,35.89,-0.00162138709735526,0
4470,0,4.86,31.58,-0.00162656795700276,0
4471,0,1.59,31.58,-0.00161214316670336,0
4472,0,0,31.58,-0.00158251144197218,0
4473,0,0,31.58,-0.00154129461047213,0
4474,0,0,31.58,-0.00149146408074019,0
4475,0,0,30.9,-0.00144635233349273,0
4476,0,0,27.82,-0.00144632233562993,0
4477,0,0,24.91,-0.00148628559728883,0
4478,0,0,24.6,-0.00150699236681292,0
4479,0,0,20.53,-0.00159944848605232,0
4480,0,0,17.4,-0.00174810558401635,0
4481,0,0,16.3,-0.00188350703854515,0
4482,5.92,1.97,28.89,-0.00186739627616962,0
4483,8.83,4.91,33.84,-0.00178692874258199,0
4484,13.55,9.43,41.31,-0.00162450230029575,0
4485,23.02,15.13,52.79,-0.00132056401958768,0
4486,17.06,17.88,46.6,-0.00116705281823018,0
4487,16.57,18.88,45.95,-0.00104471731727714,0
4488,23.25,18.96,52.77,-0.000829473978109568,0
4489,18.29,19.37,47.85,-0.000732744686000753,0
4490,18.29,19.94,47.85,-0.000648607848186317,0
4491,19.56,18.71,49.25,-0.00055445706535796,1
4492,31.03,22.96,59.79,-0.000286495399117769,1
4493,32.97,27.85,61.26,-0.0000416166524394904,1
4494,36.71,33.57,63.99,0.000211911226487311,1
4495,36.71,35.47,63.99,0.000407948131729635,1
4496,36.8,36.74,64.05,0.000558078658099521,1
4497,37.4,36.97,64.56,0.00067919987311489,1
4498,48.29,40.83,72.11,0.000943814102885379,1
4499,42.43,42.71,64.18,0.00104460986447396,1
4500,50.55,47.09,69.23,0.0012438795154204,1
4501,50.55,47.84,69.23,0.0013856379521296,1
4502,53.13,51.41,70.17,0.00150632518440417,1
4503,55.08,52.92,71.33,0.0016147311350706,1
4504,71.09,59.77,78.63,0.00193600590571949,1
4505,72.42,66.2,79.11,0.00218640283492238,1
4506,73.61,72.37,79.55,0.00237609346664175,1
4507,76.43,74.15,80.59,0.00254209548126755,1
4508,81.64,77.23,82.38,0.00272563038850578,1
4509,82.36,80.14,82.5,0.00284419070877649,1
4510,80.8,81.6,79.98,0.00287987189086286,1
4511,81.01,81.39,80.07,0.0028783083024415,1
4512,81.01,80.94,80.07,0.002844220319901,1
4513,60.53,74.19,52.27,0.00244164710773573,1
4514,66.09,69.21,53.83,0.00212931405784159,1
4515,63.96,63.53,52,0.00182916696924646,1
4516,63.96,64.67,52,0.00157307081319925,1
4517,63.96,63.96,52,0.00135443195993171,1
4518,71.14,66.36,58.02,0.00127280676134795,1
4519,73.29,69.46,59.64,0.00122573965378912,1
4520,74.45,72.96,60.54,0.00119201458072151,1
4521,73.73,73.82,59.63,0.00114108975815,1
4522,80.11,76.1,64.55,0.00118158570486835,1
4523,74.47,76.1,57.85,0.00111735787015879,1
4524,73.71,76.1,56.99,0.00104314194864441,1
4525,72.22,73.47,54.57,0.000942280082911954,1
4526,74.85,73.59,54.64,0.000853631479642058,1
4527,74.85,73.98,54.64,0.000774446430945185,1
4528,83.29,77.67,61.45,0.000806466720636434,1
4529,82.9,80.35,58.59,0.000791268050835301,1
4530,85.19,83.8,60.56,0.000801358117880762,1
4531,85.32,84.47,60.67,0.000801798201535972,1
4532,87.61,86.04,62.72,0.000824007758885012,1
4533,87.61,86.85,62.72,0.000832006058798905,1
4534,87.61,87.61,62.72,0.000828783557262336,1
4535,87.61,87.61,62.72,0.000816809546153561,1
4536,87.61,87.61,62.72,0.000798117346092289,1
4537,87.61,87.61,62.72,0.000774375870829296,1
4538,87.61,87.61,62.72,0.000746949743890148,1
4539,87.61,87.61,62.72,0.000716949792980119,1
4540,94.49,89.9,70.96,0.000778239842517388,1
4541,100,94.03,78.65,0.000958009252926125,1
4542,100,98.16,86.6,0.0013803008211091,1
4543,89.85,96.62,69.98,0.00152184375929374,1
4544,100,96.62,75.75,0.00181436819749987,1
4545,96.94,95.6,71.79,0.00196954171011207,1
4546,99.99,98.98,73.29,0.00212125795109209,1
4547,99.99,98.97,73.29,0.00221569744072642,1
4548,99.99,99.99,73.29,0.00226431467666571,1
4549,87,95.66,57.16,0.0020526583919648,1
4550,91.33,92.77,60.3,0.00193801554462623,1
4551,89,89.11,57.84,0.00178592152983003,1
4552,94.32,91.55,61.68,0.00173825662661841,1
4553,91,91.44,58.12,0.00162378990354094,1
4554,91,92.11,58.12,0.00151560546652404,1
4555,92.77,91.59,59.57,0.00144418196006727,1
4556,93.47,92.41,60.15,0.00138377602732161,1
4557,93.2,93.15,59.79,0.00131606238982404,1
4558,93.48,93.38,60.05,0.00125275672959576,1
4559,91,92.56,56.5,0.0011461967562955,1
4560,91,91.83,56.49,0.0010495834282191,1
4561,91,91,56.49,0.000961926257906657,1
4562,86.7,89.57,50.06,0.000808002021546675,1
4563,80.64,86.12,42.68,0.000573417922455342,1
4564,80.64,82.66,42.68,0.000382988011798178,1
4565,80.64,80.64,42.68,0.000229291584467759,1
4566,87.75,83.01,52.86,0.00022941910874707,1
4567,85.64,84.68,50.02,0.00019026978157949,1
4568,84.22,85.87,48.14,0.000132772125431729,0
4569,84.19,84.68,48.11,0.0000858338304968303,0
4570,82.77,83.73,46.11,0.0000234735011006097,0
4571,80.99,82.65,43.66,-0.0000565132619515404,0
4572,79.21,80.99,41.29,-0.000149466361387324,0
4573,79.21,79.8,41.29,-0.000220604643425449,0
4574,79.21,79.21,41.29,-0.000273837677261425,0
4575,79.2,79.21,41.26,-0.000312680701556983,0
4576,77.08,78.49,37.97,-0.000376310617098106,0
4577,77.08,77.78,37.97,-0.000421889784081338,0
4578,77.08,77.08,37.97,-0.000452804049091647,0
4579,77.03,77.06,37.89,-0.00047261670731698,0
4580,77,77.04,37.83,-0.000483318293200315,0
4581,73.86,75.97,32.32,-0.000540683016043862,0
4582,73.86,74.91,32.31,-0.000579608409715777,0
4583,73.86,73.86,32.31,-0.000603515612032284,0
4584,73.86,73.86,32.31,-0.000615380797090054,0
4585,73.86,73.86,32.31,-0.000617673625085113,0
4586,73.86,73.86,32.31,-0.000612438628693222,0
4587,73.86,73.86,32.31,-0.000601363852348811,0
4588,73.86,73.86,32.31,-0.000585838715785063,0
4589,73.86,73.86,32.31,-0.000567002770542971,0
4590,75.65,74.45,41.74,-0.00051468265248103,0
4591,75.65,75.05,41.74,-0.000467825419200194,0
4592,75.72,75.67,42.11,-0.000424543158149663,0
4593,75.72,75.69,42.11,-0.00038579420807204,1
4594,77.07,76.17,49.27,-0.000327496017418213,1
4595,84.2,79,70.15,-0.000154326454626122,1
4596,87.77,83.02,75.57,0.0000450567377017844,1
4597,87.77,86.58,75.57,0.000200668470911446,1
4598,87.78,87.77,75.58,0.000320289269747496,1
4599,87.78,87.77,75.58,0.000410309960509737,1
4600,87.75,87.77,75.45,0.000475697164055183,1
4601,87.75,87.76,75.45,0.000521483261020832,1
4602,87.75,87.75,75.45,0.000551398049514263,1
4603,87.75,87.75,75.45,0.000568542230052369,1
4604,87.75,87.75,75.45,0.000575489015747147,1
4605,87.75,87.75,75.45,0.00057436953257574,1
4606,87.75,87.75,75.45,0.000566944611705472,1
4607,87.75,87.75,75.45,0.000554665148298795,1
4608,88.49,88,77.5,0.000551503443898027,1
4609,91.34,89.19,83.31,0.00059212503811165,1
4610,93.05,90.96,85.7,0.000646810410969464,1
4611,94.59,93,87.44,0.000708850988562528,1
4612,98.47,95.37,90.55,0.000816381184849073,1
4613,98.47,97.18,90.55,0.000891263570774106,1
4614,98.47,98.47,90.55,0.000939734593861941,1
4615,98.48,98.47,90.56,0.000967097910465677,1
4616,99.2,98.72,91.11,0.000989999797739629,1
4617,99.2,98.96,91.11,0.000996645185666622,1
4618,99.2,99.2,91.11,0.000990484254918263,1
4619,99.2,99.2,91.11,0.000974364043345574,1
4620,99.2,99.2,91.11,0.000950627247861175,1
4621,99.2,99.2,91.11,0.00092119517950529,1
4622,99.2,99.2,91.11,0.000887637418351724,1
4623,99.15,99.18,91.11,0.0008512302969678,1
4624,99.13,99.16,91.11,0.000813005994772525,1
4625,99.89,99.39,92,0.000785920724239189,1
4626,99.89,99.63,92,0.000755743548848602,1
4627,100,99.93,94.08,0.00076042043973404,1
4628,100,99.96,94.08,0.000755413394406198,1
4629,100,100,96.53,0.000829020457312908,1
4630,100,100,96.92,0.000901742367780862,1
4631,100,100,97.46,0.000991493488178192,1
4632,100,100,97.59,0.00106274543954395,1
4633,100,100,98.5,0.0012415038501474,1
4634,100,100,98.53,0.00137338191399808,1
4635,100,100,98.53,0.00146094010686121,1
4636,100,100,99.09,0.00169042993997219,1
4637,100,100,99.11,0.00186317350894404,1
4638,100,100,99.49,0.00228074162746026,1
4639,100,100,99.49,0.00258185794948546,1
4640,100,100,99.49,0.0027878317230321,1
4641,100,100,99.49,0.00291709416850948,1
4642,100,100,99.52,0.00301506585185729,1
4643,100,100,99.58,0.00314350346772874,1
4644,100,100,99.64,0.00328697845426397,1
4645,100,100,99.66,0.00341022285417085,1
4646,100,100,99.67,0.00347984198099388,1
4647,100,100,99.69,0.00352476690636079,1
4648,96.17,98.72,88.14,0.00344707786734259,1
4649,98.85,98.34,89.09,0.00339774077990961,1
4650,95.2,96.74,79.71,0.00325121670357276,1
4651,96.8,96.95,80.67,0.00312963810704239,1
4652,92.98,95,71.91,0.00292638407103646,1
4653,75.8,88.53,47.13,0.00240789326316492,1
4654,71.46,80.08,43.08,0.00189127273594197,1
4655,54.39,67.22,31.61,0.00113929734442958,1
4656,81.47,69.11,53,0.00105290702760631,1
4657,77.04,70.97,50.23,0.000888714937408273,1
4658,72.95,77.15,47.75,0.000671747735741097,1
4659,71.4,73.8,47.75,0.000494022704967854,1
4660,71.3,71.88,47.75,0.000349092503285177,1
4661,76.82,73.17,51.55,0.000330993013002198,1
4662,78.51,75.54,52.68,0.000343503001328634,1
4663,79.53,78.29,53.39,0.000367698127964448,1
4664,79.25,79.1,53.16,0.000377515607426694,1
4665,79.01,79.26,52.94,0.000376569938785431,1
4666,79.26,79.18,53.16,0.000376052391256571,1
4667,79.25,79.17,53.16,0.000371360393854563,1
4668,79,79.17,52.88,0.000358936259801993,1
4669,72.47,76.91,47.1,0.000247033383504254,1
4670,72.47,74.64,47.1,0.000156520499612135,0
4671,71.97,72.3,47.1,0.0000838050509885378,0
4672,71.95,72.13,47.1,0.000025867336087688,0
4673,71.43,71.78,47.1,-0.0000198280773476199,0
4674,71.43,71.6,47.1,-0.0000554066628625623,0
4675,71.43,71.43,47.1,-0.000082652395915659,0
4676,67.77,70.21,42.27,-0.000164233504739792,0
4677,65.76,68.32,39.87,-0.000259728220461607,0
4678,65.76,66.43,39.87,-0.000331606150937511,0
4679,64.11,65.21,37.8,-0.000411797566792648,0
4680,63.98,64.62,37.64,-0.000472094786401782,0
4681,58.52,62.2,33.77,-0.000567011913551601,0
4682,61.82,61.44,40.51,-0.000580676638336312,0
4683,61.8,60.71,40.49,-0.000585080272881607,0
4684,61.81,61.81,40.52,-0.000581625348773497,0
4685,61.85,61.82,40.6,-0.000571684054051426,0
4686,60.93,61.53,39.17,-0.00057195097086852,0
4687,60.93,61.23,39.17,-0.000565648344388183,0
4688,60.93,60.93,39.17,-0.000554269190309736,0
4689,60.93,60.93,39.17,-0.000539041368196396,0
4690,60.93,60.93,39.17,-0.000520970945441507,0
4691,60.93,60.93,39.17,-0.000500878711348823,0
4692,60.93,60.93,39.17,-0.000479430905831453,0
4693,60.84,60.9,38.95,-0.000458511963663765,0
4694,60.84,60.87,38.95,-0.000436898689605544,0
4695,60.78,60.82,38.79,-0.000415905832763065,0
4696,60.75,60.79,38.7,-0.000395148354266102,0
4697,60.71,60.75,38.55,-0.000375117830674394,0
4698,60.71,60.72,38.55,-0.000355150281962488,0
4699,60.71,60.71,38.55,-0.000335459480064472,0
4700,60.71,60.71,38.55,-0.000316209785118684,0
4701,60.71,60.71,38.55,-0.000297524965333998,0
4702,60.71,60.71,38.55,-0.000279495570968035,0
4703,60.71,60.71,38.55,-0.00026218509119171,0
4704,60.71,60.71,38.55,-0.000245635087004395,0
4705,60.31,60.58,36.36,-0.000236054064590236,0
4706,57.5,59.51,25.27,-0.00027013260420278,0
4707,57.49,58.44,25.24,-0.000293943305113472,0
4708,55.21,56.73,19.63,-0.000345085226512072,0
4709,53.65,55.45,16.86,-0.000405798107103343,0
4710,52.14,53.67,14.69,-0.00047265255935486,0
4711,51.36,52.38,13.72,-0.000531921577030638,0
4712,51.36,51.62,13.72,-0.000572315186802294,0
4713,51.36,51.36,13.75,-0.00059739466945389,0
4714,51.36,51.36,13.75,-0.000610248168532979,0
4715,51.36,51.36,13.75,-0.000613373891641289,0
4716,51.36,51.36,13.75,-0.000608840513752594,0
4717,51.36,51.36,13.75,-0.000598356494111202,0
4718,51.36,51.36,13.75,-0.000583328513381716,1
4719,61.87,54.86,67.08,-0.00039928272510061,1
4720,65.76,59.66,73.58,-0.000189323420847534,1
4721,68.87,65.5,77.43,0.0000263080715166295,1
4722,74.64,69.75,82.51,0.000285576206513237,1
4723,88.99,77.5,89.09,0.00071081531713179,1
4724,88.99,84.21,89.09,0.00103531755459283,1
4725,89,89,89.1,0.00127749902127941,1
4726,87.73,88.58,85.54,0.00143257254110129,1
4727,86.45,87.73,81.99,0.00151757242366265,1
4728,86.44,86.88,81.96,0.00156661581085095,1
4729,81.97,84.96,70.17,0.00151729852191369,1
4730,81.97,83.46,70.17,0.00146136729006417,1
4731,81.62,81.85,70.17,0.00140089313682114,1
4732,81.62,81.73,70.17,0.00133754972499074,1
4733,81.6,81.61,70.17,0.00127268058041422,1
4734,82.13,81.78,70.87,0.00121544925985686,1
4735,84.67,82.8,74.3,0.00119923540215583,1
4736,87.59,84.8,78.15,0.00123205430421348,1
4737,87.04,86.43,78.16,0.00124382172850075,1
4738,87.04,87.22,78.16,0.00123885009059954,1
4739,87.11,87.06,78.23,0.00122186072831991,1
4740,87.11,87.09,78.23,0.00119461982204073,1
4741,88.54,87.59,79.64,0.00117850571996488,1
4742,91.75,89.13,82.4,0.00119499096767708,1
4743,91.75,90.68,82.4,0.00119427113810102,1
4744,100,94.5,89.68,0.00137079558592823,1
4745,100,97.25,91.84,0.0016061951093545,1
4746,100,100,92.71,0.00183256881335971,1
4747,100,100,93.11,0.00201902101276468,1
4748,100,100,93.12,0.00214191872112453,1
4749,93.99,98,77.51,0.00211807392732825,1
4750,93.15,95.71,76.07,0.00206513860864838,1
4751,91.06,92.73,71.82,0.00197050133090982,1
4752,90.9,91.7,71.82,0.00187390311588324,1
4753,90.64,90.86,71.96,0.00177910696931829,1
4754,92.34,91.29,73.46,0.00170875477487308,1
4755,93.12,92.03,74.15,0.00164535117719999,1
4756,97.87,94.44,77.88,0.00164434400869712,1
4757,99.61,96.87,79.08,0.00164957796569429,1
4758,100,99.16,84.7,0.00179120299072628,1
4759,100,99.87,84.7,0.00188171797008983,1
4760,100,100,84.7,0.00193109058921714,1
4761,100,100,84.7,0.00194770263653434,1
4762,100,100,84.75,0.00193974857338389,1
4763,100,100,86.52,0.00196400945772496,1
4764,100,100,88.62,0.00203866898112131,1
4765,100,100,90.06,0.00214078423327189,1
4766,100,100,91.76,0.00229780170590779,1
4767,100,100,91.76,0.00239442221041778,1
4768,100,100,91.76,0.00244269740296703,1
4769,100,100,91.77,0.00245313612396504,1
4770,100,100,91.77,0.0024333048317187,1
4771,100,100,91.77,0.00239000606069736,1
4772,100,100,91.77,0.00232882897926371,1
4773,100,100,91.77,0.00225441100442224,1
4774,100,100,91.77,0.00217041276508469,1
4775,100,100,91.77,0.00207986915657574,1
4776,100,100,91.77,0.00198523102772633,1
4777,100,100,91.77,0.00188846426478891,1
4778,100,100,91.77,0.00179113276338646,1
4779,100,100,91.77,0.00169446789000856,1
4780,100,100,91.77,0.00159942660730045,1
4781,100,100,91.77,0.00150674008325943,1
4782,96.98,98.99,72.57,0.00136896610623632,1
4783,71.72,89.57,25.15,0.000843270027603471,0
4784,71.72,80.14,25.15,0.000421202521655337,0
4785,71.72,71.72,25.15,0.0000853140758639642,0
4786,71.72,71.72,25.15,-0.000179069733695391,0
4787,81.12,74.85,43.59,-0.000234064238287627,0
4788,81.12,77.99,43.59,-0.000274492428233163,0
4789,71.68,77.97,33.87,-0.000454008331062791,0
4790,62.62,71.81,27.52,-0.000734495846407705,0
4791,69.29,67.86,36.89,-0.000839307723038795,0
4792,68.79,66.9,36.51,-0.000919899169666165,0
4793,62.63,66.9,32.11,-0.00107123087752888,0
4794,59.54,63.65,30.14,-0.00122732814520126,0
4795,59.5,60.56,30.12,-0.00133630334302944,0
4796,59.5,59.51,30.12,-0.00140654838578824,0
4797,56.68,58.56,30.27,-0.00144429608447434,0
4798,56.68,57.62,30.27,-0.00145746962282665,0
4799,56.68,56.68,30.27,-0.00145122774757811,0
4800,56.68,56.68,30.27,-0.00142983598479894,0
4801,56.68,56.68,30.27,-0.00139681090307704,0
4802,56.68,56.68,30.27,-0.0013550417880568,0
4803,56.68,56.68,30.27,-0.00130689320870282,0
4804,71.64,61.67,55.81,-0.00103019331874781,0
4805,71.65,66.66,55.82,-0.000801442842061179,0
4806,71.65,71.65,55.82,-0.000613104740078904,0
4807,71.66,71.66,55.83,-0.000458450533701431,0
4808,71.66,71.66,55.83,-0.000332067881085049,1
4809,71.66,71.66,55.83,-0.00022927349951365,1
4810,71.66,71.66,55.83,-0.000146129780969253,1
4811,79.06,74.13,66.14,0.0000313644689375126,1
4812,79.07,76.6,66.14,0.000170063697766608,1
4813,79.07,79.07,66.14,0.000276736131630244,1
4814,79.07,79.07,66.14,0.000357118841557007,1
4815,79.35,79.16,66.55,0.000420292435790309,1
4816,79.35,79.26,66.55,0.000464978102665575,1
4817,79.35,79.35,66.55,0.000494676279851527,1
4818,79.35,79.35,66.55,0.000512298180761374,1
4819,79.35,79.35,66.55,0.000520260842216901,1
4820,79.07,79.26,65.42,0.000516338842195843,1
4821,79.07,79.16,65.42,0.000507380396131634,1
4822,79.07,79.07,65.42,0.000494578769061326,1
4823,79.07,79.07,65.4,0.000478852011185555,1
4824,79.07,79.07,65.4,0.000461073367367801,0
4825,79.06,79.07,65.38,0.000441829476906739,0
4826,59.52,72.55,23.21,0.000130001463778538,0
4827,58.2,65.59,22.17,-0.000135802922260828,0
4828,67.61,61.78,42.1,-0.000201824592131538,0
4829,66.98,64.26,41.33,-0.00026076423794873,0
4830,67.62,67.4,42.47,-0.000294415929996078,0
4831,66.93,67.18,41.54,-0.000327663683997121,0
4832,66.93,67.16,41.54,-0.000349985244804339,0
4833,66.93,66.93,41.54,-0.000363490602610203,0
4834,66.93,66.93,41.54,-0.000369933652197209,0
4835,66.93,66.93,41.54,-0.000370769245262163,0
4836,66.93,66.93,41.54,-0.000367201311009533,0
4837,66.93,66.93,41.54,-0.000360223427654544,0
4838,66.93,66.93,41.54,-0.000350653014757795,0
4839,66.93,66.93,41.54,-0.000339160136184164,0
4840,66.88,66.92,41.41,-0.000327079154984248,0
4841,66.88,66.9,41.41,-0.000313887528338657,0
4842,64.91,66.22,36.26,-0.00032947529462358,0
4843,64.74,65.51,35.84,-0.000340481532306582,0
4844,63.68,64.44,33.3,-0.000361040431328859,0
4845,63.68,64.03,33.29,-0.000373099324599164,0
4846,63.68,63.68,33.29,-0.000378299561801597,0
4847,63.68,63.68,33.29,-0.000378066071368381,0
4848,66.94,64.77,48.46,-0.000324797327792858,0
4849,66.86,65.83,48.18,-0.000280512227807125,0
4850,66.32,66.71,46.18,-0.000250677518052127,0
4851,66.32,66.5,46.18,-0.000224445873763426,0
4852,64.99,65.88,41.27,-0.000221270272103104,0
4853,64.99,65.43,41.27,-0.00021626137666911,0
4854,57.5,62.49,24.35,-0.000322043829823824,0
4855,48.05,56.84,15.64,-0.000542779120825584,0
4856,48.05,51.2,15.66,-0.000709575259361634,0
4857,49.39,48.5,20.35,-0.000812105360487496,0
4858,49.4,48.95,20.37,-0.000883171208332911,0
4859,49.4,49.4,20.37,-0.000928825649208053,0
4860,43.19,47.33,20.37,-0.00095404213540981,0
4861,40.48,44.36,20.37,-0.000962951935067858,0
4862,38.13,40.6,20.37,-0.000958979028630678,0
4863,33.23,37.28,20.37,-0.000944953937549012,0
4864,25.75,32.37,20.37,-0.000923209732489304,0
4865,25.75,28.24,20.37,-0.000895662972040908,0
4866,25.75,25.75,20.37,-0.000863881901849983,0
4867,25.75,25.75,20.37,-0.000829143887076352,0
4868,28.71,26.74,33.03,-0.000762165723489801,0
4869,28.72,27.73,33.06,-0.000700943519320591,0
4870,28.72,28.72,33.06,-0.000644989448460271,0
4871,26.34,27.93,28.52,-0.000618103123556013,0
4872,26.34,27.13,28.52,-0.000589997178965305,0
4873,26.34,26.34,28.52,-0.000561255439070562,0
4874,34.65,29.11,55.32,-0.000447341138020703,0
4875,34.13,31.71,55.32,-0.000352997025327124,0
4876,31.26,33.35,55.32,-0.000275060209091838,0
4877,26.81,30.73,55.32,-0.000210865795429004,0
4878,26.8,28.29,55.32,-0.000158169400311998,0
4879,26.06,26.56,53.03,-0.000121822620039997,0
4880,26.72,26.52,55.03,-0.0000852172284406151,1
4881,28.49,27.09,59.5,-0.0000393542844729418,1
4882,26.99,27.4,59.5,-0.00000297524327886987,1
4883,28.33,27.94,68.89,0.0000679929606922134,1
4884,28.33,27.88,68.89,0.000122805492274377,1
4885,21.81,26.16,68.89,0.000164340387669104,1
4886,21.81,23.98,68.89,0.000195002429162954,1
4887,21.81,21.81,68.89,0.000216798627053387,1
4888,21.81,21.81,68.89,0.000231401772675723,1
4889,21.81,21.81,68.89,0.000240203950952346,1
4890,21.81,21.81,68.89,0.000244361602652308,1
4891,21.81,21.81,68.89,0.000244833470943008,1
4892,21.81,21.81,68.89,0.00024241255355012,1
4893,21.82,21.81,68.91,0.000237813649021704,1
4894,21.82,21.82,68.91,0.00023150023802485,1
4895,25.64,23.09,77.72,0.00025362976396669,1
4896,25.64,24.36,77.72,0.000268073899182461,1
4897,27.39,26.22,80.64,0.000289974216897887,1
4898,25.64,26.22,70.66,0.000290184627566855,1
4899,25.64,26.22,70.66,0.000287041875085183,1
4900,25.64,25.64,70.66,0.000281308094035353,1
4901,25.64,25.64,70.66,0.000273609826663098,1
4902,25.64,25.64,70.66,0.000264460274307878,1
4903,25.64,25.64,70.66,0.000254278012325759,1
4904,29.53,26.93,79.45,0.000273649718594028,1
4905,29.77,28.31,79.86,0.000287584125200619,1
4906,29.87,29.72,80.04,0.000296009568552235,1
4907,29.87,29.83,80.04,0.000299235771468262,1
4908,33.42,31.05,85.3,0.000325982583370824,1
4909,37.28,33.52,88.76,0.000373204516433935,1
4910,39.99,36.9,90.46,0.000427012233179108,1
4911,40.01,39.09,90.47,0.000464408342832382,1
4912,40.01,40,90.47,0.00048840440007961,1
4913,40.01,40.01,90.47,0.000501632036570515,1
4914,41.56,40.52,91.46,0.000518318785790572,1
4915,41.56,41.04,91.46,0.00052548031765587,1
4916,44.67,42.6,93.13,0.000549302933999725,1
4917,47.65,44.63,94.28,0.000584809094496295,1
4918,49.16,47.16,94.76,0.000617684103895124,1
4919,56.31,51.04,96.33,0.000691835308099085,1
4920,56.31,53.93,96.33,0.000742013500795274,1
4921,59.86,57.49,96.87,0.000800401820615932,1
4922,60.77,58.98,96.99,0.000844005286171266,1
4923,67.99,62.87,97.35,0.000891716377251903,1
4924,100,76.25,98.57,0.00106876564413829,1
4925,100,89.33,98.59,0.00120118255201764,1
4926,100,100,98.61,0.00129511236364979,1
4927,100,100,98.73,0.00137790650689611,1
